stn,date,time,temp,dewp,stp,slp,visib,wdsp,prcp,sndp,frshtt,cldp,winddir
764050,2021-01-27,12:19:07,4.2,-3.2,1011.9,1014.9,27.5,18.7,0.0,0.0,000000,29.8,211
764990,2021-01-27,12:19:07,10.6,5.6,1009.5,1018.1,42.5,7.2,0.0,0.0,000000,26.3,148
763993,2021-01-27,12:19:07,13.6,7.9,1009.5,1012.4,11.0,15.1,0.0,0.0,000000,30.2,276
764055,2021-01-27,12:19:07,4.4,-3.6,998.4,1004.6,18.5,10.2,0.0,0.0,000000,90.8,262
763943,2021-01-27,12:19:07,6.4,-2.3,1009.9,1009.7,13.4,13.0,0.42,0.0,010000,88.8,157
763940,2021-01-27,12:19:07,2.8,-6.1,1008.9,1008.6,12.4,11.9,0.0,0.0,000000,74.9,357
763944,2021-01-27,12:19:07,3.7,2.0,1011.4,1012.8,10.4,7.2,0.0,0.0,000000,9.3,26
766250,2021-01-27,12:19:07,7.8,0.2,899.1,985.2,10.9,13.3,0.02,0.0,010000,82.9,288
764125,2021-01-27,12:19:08,3.8,-9.2,984.6,974.4,11.8,10.7,0.0,0.0,000000,67.0,348
765905,2021-01-27,12:19:08,20.2,8.5,1019.1,1013.6,11.9,10.7,0.0,0.0,000000,25.1,301
764120,2021-01-27,12:19:08,6.3,-3.1,1012.3,1015.2,16.2,6.9,0.06,0.0,010000,50.3,167
764235,2021-01-27,12:19:08,1.9,-6.3,994.4,1018.6,19.3,4.3,0.0,0.0,000000,3.5,311
763503,2021-01-27,12:19:08,8.9,3.7,1013.3,1008.6,11.0,15.6,0.22,0.0,010000,77.1,316
767584,2021-01-27,12:19:08,6.0,-0.9,1005.4,1004.0,11.6,9.1,0.0,0.0,000000,96.3,245
761600,2021-01-27,12:19:08,6.6,-6.4,1001.8,1016.6,24.8,3.7,0.0,0.0,000000,13.7,13
763615,2021-01-27,12:19:08,3.7,-4.4,1013.2,1017.2,17.7,9.8,0.0,0.0,000000,93.6,256
762430,2021-01-27,12:19:08,5.0,-3.3,990.8,1020.1,14.7,11.9,0.04,0.0,010000,68.3,13
767500,2021-01-27,12:19:08,18.7,0.0,1013.1,1014.7,11.1,15.0,0.1,0.0,010000,50.2,103
767502,2021-01-27,12:19:08,22.6,17.7,1012.2,1020.7,10.7,37.1,0.0,0.0,000000,16.8,20
761300,2021-01-27,12:19:08,-2.6,-14.7,1040.6,1022.2,39.2,5.4,0.0,0.0,100000,15.0,52
767493,2021-01-27,12:19:08,21.5,17.0,1007.3,1013.4,10.0,18.7,0.0,0.0,000000,94.8,296
767410,2021-01-27,12:19:08,20.0,16.1,1013.8,1014.1,6.7,10.0,0.06,0.0,010000,50.3,341
766250,2021-01-27,12:19:08,8.4,0.2,899.1,985.2,10.9,13.2,0.02,0.0,010000,82.9,288
765773,2021-01-27,12:19:08,1.7,-8.3,1014.1,1009.4,13.2,9.3,0.0,0.0,000000,34.8,281
763993,2021-01-27,12:19:08,14.2,7.9,1009.5,1012.4,11.0,15.0,0.0,0.0,000000,30.1,276
762555,2021-01-27,12:19:08,7.2,-0.8,993.2,993.0,15.4,7.5,0.0,0.0,000000,0.3,156
763943,2021-01-27,12:19:08,6.4,-1.0,1009.9,1009.7,13.4,13.1,0.42,0.0,010000,88.9,158
762550,2021-01-27,12:19:08,11.4,-4.3,1031.5,1013.9,36.4,3.3,0.0,0.0,000000,7.7,347
763820,2021-01-27,12:19:08,4.0,-7.3,929.6,1015.3,13.4,6.0,0.01,0.0,010000,50.4,190
766753,2021-01-27,12:19:08,0.3,-6.4,1003.3,1014.3,10.0,5.0,0.0,0.0,000000,49.7,160
763940,2021-01-27,12:19:08,5.4444447,-4.8,1008.9,1008.7,12.4,11.8,0.0,0.0,000000,74.9,357
763944,2021-01-27,12:19:08,5.217901,0.9,1011.4,1012.8,10.3,7.2,0.0,0.0,000000,9.3,26
766790,2021-01-27,12:19:08,3.2,-10.4,780.4,1015.3,13.5,9.4,0.05,0.0,010000,56.9,32
766793,2021-01-27,12:19:08,5.4,-7.0,1007.0,1006.4,12.1,11.9,0.0,0.0,000000,66.7,36
764990,2021-01-27,12:19:08,10.6,7.4,1009.4,1018.1,42.5,7.1,0.0,0.0,000000,26.3,148
765255,2021-01-27,12:19:08,0.4,-15.1,992.0,1001.5,15.8,14.2,0.0,0.0,000000,84.6,62
760053,2021-01-27,12:19:08,4.6,-4.4,1000.8,1020.7,16.9,3.6,0.0,0.0,000000,54.9,125
764591,2021-01-27,12:19:08,5.0,1.3,1021.4,1014.2,15.1,3.5,0.0,0.0,000000,93.5,358
764580,2021-01-27,12:19:08,6.7,4.6,1015.1,1015.6,13.8,5.7,0.0,0.0,000000,83.1,106
764593,2021-01-27,12:19:08,8.3,2.4,1006.2,1008.4,15.1,8.3,0.0,0.0,000000,50.7,73
768556,2021-01-27,12:19:08,23.1,17.1,1011.8,1016.5,14.8,12.6,0.0,0.0,000000,22.0,310
767441,2021-01-27,12:19:08,5.2,18.3,1006.2,1043.4,9.7,2.2,0.0,0.0,000000,4.0,68
766546,2021-01-27,12:19:08,8.8,7.9,1002.4,1009.4,11.6,5.1,0.0,0.0,000000,33.6,188
766850,2021-01-27,12:19:08,5.1,-4.2,787.6,1012.5,13.8,9.6,0.04,0.0,010000,50.3,43
766870,2021-01-27,12:19:08,10.1,7.0,873.4,1022.7,10.4,3.0,0.0,0.0,000000,31.4,240
766133,2021-01-27,12:19:08,2.5,-9.6,1014.6,1011.4,14.2,5.5,0.0,0.0,000000,24.8,60
766127,2021-01-27,12:19:08,15.3,13.0,1014.1,1017.1,7.8,7.8,0.0,0.0,000000,81.2,335
766655,2021-01-27,12:19:08,12.4,6.6,993.0,1013.4,13.8,7.3,0.25,0.0,010000,50.9,177
766950,2021-01-27,12:19:08,18.3,12.5,1015.2,1017.2,10.6,12.1,0.02,0.0,010000,50.7,34
766920,2021-01-27,12:19:08,19.4,16.8,1020.1,1022.0,4.7,10.8,0.0,0.0,000000,31.5,139
765710,2021-01-27,12:19:08,3.1,-9.4,968.8,1013.5,16.8,8.6,0.02,0.0,010000,50.1,339
764056,2021-01-27,12:19:08,6.3,-6.3,1016.3,1012.6,8.8,16.4,0.0,0.0,000000,4.9,244
762863,2021-01-27,12:19:08,7.9,0.2,1003.7,1011.5,13.1,13.1,0.0,0.0,000000,71.1,214
764915,2021-01-27,12:19:08,11.0,2.0,1012.4,1009.6,16.8,17.7,0.0,0.0,000000,5.4,217
760610,2021-01-27,12:19:08,6.6,2.2,1002.5,1012.4,40.8,14.7,0.0,0.0,000000,5.8,242
763420,2021-01-27,12:19:08,4.3,-6.4,980.3,1016.5,19.1,6.3,0.01,0.0,010000,62.9,254
768485,2021-01-27,12:19:08,21.3,14.1,1007.8,1005.7,11.4,10.1,0.0,0.0,000000,57.2,195
760013,2021-01-27,12:19:08,6.6,2.1,1015.2,1013.4,11.6,8.2,0.0,0.0,000000,51.9,269
765480,2021-01-27,12:19:08,13.6,10.9,1019.6,1023.1,14.3,2.1,0.0,0.0,000000,95.4,122
769043,2021-01-27,12:19:08,22.0,17.3,1001.5,1003.4,14.5,9.3,0.0,0.0,000000,80.9,63
760500,2021-01-27,12:19:08,5.5,2.3,1027.7,1018.4,25.8,1.3,0.0,0.0,000000,86.3,102
766580,2021-01-27,12:19:08,12.2,-0.8,965.0,1009.9,18.1,7.9,0.0,0.0,000000,33.7,101
763050,2021-01-27,12:19:08,9.9,6.1,1016.4,1017.2,17.2,3.5,0.0,0.0,000000,30.0,235
765494,2021-01-27,12:19:08,18.3,16.7,988.8,1011.6,8.7,2.9,0.0,0.0,000000,90.1,5
765493,2021-01-27,12:19:08,16.0,12.8,1015.9,1012.9,9.8,15.7,0.0,0.0,000000,50.9,150
765491,2021-01-27,12:19:08,12.2,8.5,1050.4,1034.9,9.9,7.9,0.0,0.0,000000,69.7,154
766010,2021-01-27,12:19:08,5.9,3.8,1032.1,1016.1,16.6,3.6,0.0,0.0,000000,98.0,34
766011,2021-01-27,12:19:08,7.0,3.9,1025.9,1013.5,15.2,3.9,0.0,0.0,000000,24.1,358
763900,2021-01-27,12:19:08,2.0,-7.2,823.5,1014.4,10.5,13.4,0.06,0.0,010000,62.4,162
760754,2021-01-27,12:19:08,15.4,9.4,1024.2,1015.9,12.0,9.6,0.0,0.0,000000,82.3,59
760753,2021-01-27,12:19:08,3.5,-4.8,1005.2,1013.8,14.9,12.8,0.0,0.0,000000,84.1,327
761180,2021-01-27,12:19:08,0.9,-12.1,1013.9,1011.9,40.3,10.5,0.0,0.0,000000,79.4,180
765390,2021-01-27,12:19:08,1.0,-8.1,847.2,1013.6,13.6,9.0,0.01,0.0,010000,60.7,30
765906,2021-01-27,12:19:08,18.9,15.7,1010.1,1010.7,11.6,12.7,0.11,0.0,010000,50.2,169
761510,2021-01-27,12:19:08,7.4,5.7,1005.6,1023.1,27.3,30.0,0.0,0.0,000000,89.7,147
766440,2021-01-27,12:19:08,16.7,11.7,1014.3,1017.0,11.8,16.5,0.02,0.0,010000,50.7,352
766443,2021-01-27,12:19:08,21.6,16.9,1003.6,1011.1,11.2,25.7,0.0,0.0,000000,49.5,222
762250,2021-01-27,12:19:08,3.5,-8.2,1003.4,1015.0,41.8,11.4,0.0,0.0,000000,4.4,59
762253,2021-01-27,12:19:08,0.3,-16.9,1009.8,1001.8,13.4,14.2,0.0,0.0,000000,42.0,165
767260,2021-01-27,12:19:08,15.1,-4.8,843.2,1012.6,15.5,1.0,0.0,0.0,000000,83.6,178
767433,2021-01-27,12:19:08,19.3,16.0,1005.6,1006.7,9.9,13.1,0.01,0.0,010000,98.9,245
766913,2021-01-27,12:19:08,18.7,13.7,1013.8,1009.3,9.7,18.1,0.15,0.0,010000,50.2,127
766910,2021-01-27,12:19:08,16.8,12.5,1012.4,1014.6,9.7,15.8,0.0,0.0,000000,51.1,134
762580,2021-01-27,12:19:08,3.5,-4.7,1011.9,1016.8,12.7,3.7,0.0,0.0,000000,52.3,230
767383,2021-01-27,12:19:08,20.7,17.9,1011.3,1014.7,12.0,15.9,0.0,0.0,000000,24.8,162
765560,2021-01-27,12:19:08,3.8,-5.7,910.2,1011.9,17.0,11.6,0.0,0.0,000000,33.4,1
766534,2021-01-27,12:19:08,9.5,4.2,996.4,1002.9,14.2,9.9,0.0,0.0,000000,49.8,342
768053,2021-01-27,12:19:08,22.6,18.1,991.9,989.8,9.5,4.5,0.0,0.0,000000,32.1,133
768056,2021-01-27,12:19:08,22.5,15.1,1015.6,1010.8,12.1,7.9,0.0,0.0,000000,69.6,44
766013,2021-01-27,12:19:08,11.1,6.5,1011.5,1007.0,17.0,8.6,0.0,0.0,000000,16.1,350
768430,2021-01-27,12:19:08,13.5,6.9,952.7,1017.9,11.7,17.1,0.01,0.0,010000,90.1,334
762530,2021-01-27,12:19:08,5.3,-3.9,1004.9,1017.6,18.0,6.9,0.01,0.0,010000,72.7,81
764050,2021-01-27,12:19:08,4.2,-4.6,1011.9,1014.9,27.5,18.9,0.0,0.0,000000,29.8,211
764055,2021-01-27,12:19:08,4.4,-2.2,998.3,1004.6,18.5,10.2,0.0,0.0,000000,90.8,263
766546,2021-01-27,12:19:09,9.2,7.9,1002.7,1008.8,11.7,5.1,0.0,0.0,000000,33.6,189
762530,2021-01-27,12:19:09,5.9,-2.7,1005.0,1017.6,18.1,6.9,0.01,0.0,010000,72.7,81
764591,2021-01-27,12:19:09,3.9,0.3,1021.5,1014.2,15.0,3.6,0.0,0.0,000000,93.5,357
766790,2021-01-27,12:19:09,3.1,-12.4,780.4,1015.3,13.5,9.3,0.05,0.0,010000,56.9,32
764580,2021-01-27,12:19:09,6.7,3.5,1015.1,1015.6,13.8,5.7,0.0,0.0,000000,83.0,106
766793,2021-01-27,12:19:09,5.6,-5.4,1007.1,1006.4,12.2,12.0,0.0,0.0,000000,66.7,37
764593,2021-01-27,12:19:09,8.8,2.4,1006.2,1008.3,15.0,8.2,0.0,0.0,000000,50.8,73
766250,2021-01-27,12:19:09,7.8,0.2,899.1,985.2,10.9,13.3,0.02,0.0,010000,82.9,287
763420,2021-01-27,12:19:09,3.6,-4.7,980.2,1016.5,19.2,6.3,0.01,0.0,010000,62.9,254
766950,2021-01-27,12:19:09,17.3,12.5,1015.2,1017.1,10.5,12.0,0.02,0.0,010000,50.7,34
766920,2021-01-27,12:19:09,20.2,16.0,1020.1,1022.0,4.7,10.9,0.0,0.0,000000,31.6,139
763900,2021-01-27,12:19:09,1.5,-7.2,823.5,1014.4,10.6,13.2,0.06,0.0,010000,62.4,161
765390,2021-01-27,12:19:09,0.9,-8.1,847.2,1013.6,13.6,9.1,0.01,0.0,010000,60.7,30
764915,2021-01-27,12:19:09,11.0,3.4,1012.3,1009.6,16.7,17.8,0.0,0.0,000000,5.4,216
769043,2021-01-27,12:19:09,22.9,17.3,1001.5,1003.4,14.4,9.3,0.0,0.0,000000,80.9,64
768430,2021-01-27,12:19:09,13.5,6.9,952.7,1017.9,11.8,17.2,0.01,0.0,010000,90.1,334
766010,2021-01-27,12:19:09,6.9,2.6,1032.1,1016.1,16.6,3.7,0.0,0.0,000000,98.0,34
766011,2021-01-27,12:19:09,5.8,3.1,1025.6,1013.5,15.1,3.8,0.0,0.0,000000,24.1,358
764125,2021-01-27,12:19:09,3.8,-9.2,984.6,974.3,11.7,10.6,0.0,0.0,000000,67.0,348
764120,2021-01-27,12:19:09,6.3,-1.5,1012.3,1015.2,16.2,6.9,0.06,0.0,010000,50.4,166
765905,2021-01-27,12:19:09,19.0,8.5,1019.1,1013.6,11.9,10.6,0.0,0.0,000000,25.1,300
764050,2021-01-27,12:19:09,4.2,-3.2,1011.9,1014.9,27.6,18.7,0.0,0.0,000000,29.8,211
764055,2021-01-27,12:19:09,3.6,-2.2,998.4,1004.6,18.5,10.1,0.0,0.0,000000,90.9,262
767500,2021-01-27,12:19:09,17.6,15.0,1013.1,1014.7,11.1,15.1,0.1,0.0,010000,50.2,102
767502,2021-01-27,12:19:09,22.6,18.4,1012.1,1020.7,10.8,37.3,0.0,0.0,000000,16.7,20
766850,2021-01-27,12:19:09,5.1,-4.2,787.6,1012.5,13.8,9.5,0.04,0.0,010000,50.3,42
767493,2021-01-27,12:19:09,21.5,17.0,1007.3,1013.4,10.1,18.6,0.0,0.0,000000,94.8,296
766870,2021-01-27,12:19:09,10.1,7.0,873.5,1022.7,10.4,3.0,0.0,0.0,000000,31.4,239
763050,2021-01-27,12:19:09,10.9,6.1,1016.4,1017.1,17.3,3.5,0.0,0.0,000000,30.0,235
765710,2021-01-27,12:19:09,3.1,-9.4,968.8,1013.5,16.7,8.7,0.02,0.0,010000,50.1,339
767584,2021-01-27,12:19:09,6.1,0.2,1005.4,1004.0,11.7,9.0,0.0,0.0,000000,96.4,245
764056,2021-01-27,12:19:09,6.3,-6.3,1016.5,1012.9,8.8,16.5,0.0,0.0,000000,4.9,244
760610,2021-01-27,12:19:09,6.6,2.8,1002.7,1012.4,40.8,14.6,0.0,0.0,000000,5.8,242
764235,2021-01-27,12:19:09,1.9,-6.3,994.2,1018.7,19.2,4.2,0.0,0.0,000000,3.5,312
767260,2021-01-27,12:19:09,15.1,-4.8,843.2,1012.6,15.4,0.9,0.0,0.0,000000,83.6,178
762580,2021-01-27,12:19:09,3.5,-7.2,1011.9,1016.8,12.6,3.6,0.0,0.0,000000,52.3,229
766580,2021-01-27,12:19:09,13.0,-0.8,964.9,1009.9,18.1,8.0,0.0,0.0,000000,33.8,101
762555,2021-01-27,12:19:09,7.2,-0.8,993.0,993.1,15.4,7.4,0.0,0.0,000000,0.3,156
762550,2021-01-27,12:19:09,11.4,-4.3,1031.5,1013.9,36.3,3.3,0.0,0.0,000000,7.8,347
760754,2021-01-27,12:19:09,15.4,9.4,1024.3,1015.9,11.9,9.5,0.0,0.0,000000,82.2,58
760753,2021-01-27,12:19:09,3.3,-6.1,1005.2,1013.8,14.9,12.7,0.0,0.0,000000,84.2,327
760053,2021-01-27,12:19:09,5.1,-5.9,1000.9,1020.7,16.8,3.7,0.0,0.0,000000,54.9,125
764990,2021-01-27,12:19:09,10.2,7.4,1009.5,1018.1,42.6,7.2,0.0,0.0,000000,26.3,149
767410,2021-01-27,12:19:09,18.8,16.1,1013.8,1014.0,6.7,9.9,0.06,0.0,010000,50.3,340
763993,2021-01-27,12:19:09,7.4904943,7.9,1009.5,1012.4,11.0,15.1,0.0,0.0,000000,30.2,275
763943,2021-01-27,12:19:09,6.4,-2.3,1009.9,1009.7,13.4,13.0,0.42,0.0,010000,88.9,158
763940,2021-01-27,12:19:09,5.4070225,-6.1,1008.9,1008.7,12.4,11.9,0.0,0.0,000000,74.9,356
763944,2021-01-27,12:19:09,5.17944,0.9,1011.4,1012.8,10.4,7.2,0.0,0.0,000000,9.4,26
768485,2021-01-27,12:19:09,21.3,14.1,1007.8,1005.6,11.4,10.0,0.0,0.0,000000,57.2,195
766440,2021-01-27,12:19:09,17.3,10.4,1014.3,1017.0,11.9,16.4,0.02,0.0,010000,50.7,352
766443,2021-01-27,12:19:09,21.6,16.9,1003.8,1011.1,11.2,25.5,0.0,0.0,000000,49.6,223
761600,2021-01-27,12:19:09,6.0,-6.4,1001.7,1016.6,24.7,3.7,0.0,0.0,000000,13.7,13
761510,2021-01-27,12:19:09,7.4,5.7,1005.5,1023.1,27.3,29.8,0.0,0.0,000000,89.8,148
765773,2021-01-27,12:19:09,1.7,-8.3,1014.1,1009.4,13.3,9.2,0.0,0.0,000000,34.9,281
766133,2021-01-27,12:19:09,2.5,-9.6,1014.5,1011.4,14.3,5.4,0.0,0.0,000000,24.8,60
766127,2021-01-27,12:19:09,15.3,13.0,1014.1,1016.9,7.7,7.8,0.0,0.0,000000,81.2,335
768053,2021-01-27,12:19:09,21.3,18.1,991.7,989.7,9.5,4.5,0.0,0.0,000000,32.1,133
768056,2021-01-27,12:19:09,22.5,14.3,1015.6,1010.8,12.0,8.0,0.0,0.0,000000,69.6,45
762250,2021-01-27,12:19:09,3.5,-9.9,1003.3,1015.0,41.8,11.5,0.0,0.0,000000,4.4,59
762253,2021-01-27,12:19:09,0.3,-16.9,1009.7,1001.7,13.4,14.3,0.0,0.0,000000,42.0,164
763503,2021-01-27,12:19:09,8.9,2.6,1013.3,1008.6,11.0,15.5,0.22,0.0,010000,77.2,316
766013,2021-01-27,12:19:09,11.7,7.6,1011.5,1007.0,17.0,8.7,0.0,0.0,000000,16.1,350
760013,2021-01-27,12:19:09,6.6,2.1,1015.2,1013.3,11.5,8.1,0.0,0.0,000000,51.9,269
765906,2021-01-27,12:19:09,20.3,14.9,1010.0,1010.7,11.6,12.8,0.11,0.0,010000,50.2,169
767433,2021-01-27,12:19:09,19.3,15.1,1005.6,1006.7,10.0,13.0,0.01,0.0,010000,98.9,245
765480,2021-01-27,12:19:09,14.4,10.4,1019.6,1023.1,14.4,2.1,0.0,0.0,000000,95.4,122
768556,2021-01-27,12:19:09,21.8,16.6,1011.8,1016.5,14.8,12.5,0.0,0.0,000000,22.0,310
761300,2021-01-27,12:19:09,-2.6,-14.7,1040.4,1022.2,39.2,5.5,0.0,0.0,100000,14.9,52
761180,2021-01-27,12:19:09,0.9,-14.1,1013.7,1011.9,40.3,10.4,0.0,0.0,000000,79.4,180
765494,2021-01-27,12:19:09,17.7,16.7,988.8,1011.6,8.6,2.8,0.0,0.0,000000,90.1,5
765493,2021-01-27,12:19:09,16.0,12.8,1015.8,1012.9,9.7,15.8,0.0,0.0,000000,51.0,150
762430,2021-01-27,12:19:09,5.3,-3.3,990.8,1020.1,14.8,11.8,0.04,0.0,010000,68.3,13
762863,2021-01-27,12:19:09,7.9,-1.0,1003.7,1011.6,13.1,13.2,0.0,0.0,000000,71.1,215
765491,2021-01-27,12:19:09,12.2,7.6,1050.5,1034.9,9.8,7.7,0.0,0.0,000000,69.7,155
766655,2021-01-27,12:19:09,12.4,7.2,992.9,1013.4,13.8,7.4,0.25,0.0,010000,51.0,177
767441,2021-01-27,12:19:09,5.1,18.3,1006.3,1043.3,9.6,2.1,0.0,0.0,000000,4.0,69
763820,2021-01-27,12:19:09,4.0,-9.1,929.6,1015.3,13.4,5.9,0.01,0.0,010000,50.4,191
766753,2021-01-27,12:19:09,0.3,-8.3,1003.4,1014.2,10.1,5.1,0.0,0.0,000000,49.7,161
763615,2021-01-27,12:19:09,3.7,-5.4,1013.2,1017.2,17.6,9.7,0.0,0.0,000000,93.6,256
766913,2021-01-27,12:19:09,18.7,13.7,1013.9,1009.2,9.8,18.2,0.15,0.0,010000,50.2,127
760500,2021-01-27,12:19:09,4.9,2.3,1027.6,1018.4,25.9,1.2,0.0,0.0,000000,86.3,102
765560,2021-01-27,12:19:09,3.8,-5.7,910.2,1011.9,16.9,11.7,0.0,0.0,000000,33.5,1
766534,2021-01-27,12:19:09,10.6,4.2,996.3,1002.9,14.2,9.8,0.0,0.0,000000,49.7,342
766910,2021-01-27,12:19:09,15.7,11.6,1012.4,1014.6,9.8,15.9,0.0,0.0,000000,51.2,134
765255,2021-01-27,12:19:09,0.6,-12.9,992.0,1001.2,15.7,14.3,0.0,0.0,000000,84.6,62
767383,2021-01-27,12:19:09,20.7,17.4,1011.3,1014.7,12.1,15.8,0.0,0.0,000000,24.7,162
769043,2021-01-27,12:19:10,22.0,17.3,1001.5,1003.4,14.3,9.3,0.0,0.0,000000,80.9,64
766250,2021-01-27,12:19:10,8.4,0.2,899.1,985.2,10.9,13.4,0.02,0.0,010000,82.9,288
766534,2021-01-27,12:19:10,3.3,5.0,996.4,1002.9,14.3,9.7,0.0,0.0,000000,49.7,343
767383,2021-01-27,12:19:10,19.6,17.9,1011.3,1014.7,12.1,15.7,0.0,0.0,000000,24.8,162
764056,2021-01-27,12:19:10,6.3,-6.3,1016.3,1012.6,8.7,16.5,0.0,0.0,000000,4.9,244
763820,2021-01-27,12:19:10,3.5,-7.3,929.6,1015.3,13.4,5.9,0.01,0.0,010000,50.4,190
765905,2021-01-27,12:19:10,20.2,9.4,1019.1,1013.6,11.8,10.5,0.0,0.0,000000,25.2,300
765390,2021-01-27,12:19:10,1.0,-6.2,847.2,1013.6,13.7,9.2,0.01,0.0,010000,60.7,30
768556,2021-01-27,12:19:10,21.8,17.1,1011.8,1016.5,14.8,12.4,0.0,0.0,000000,22.1,310
763503,2021-01-27,12:19:10,8.9,2.6,1013.4,1008.6,11.0,15.6,0.22,0.0,010000,77.1,315
766790,2021-01-27,12:19:10,3.2,-12.4,780.4,1015.3,13.5,9.2,0.05,0.0,010000,56.9,33
767260,2021-01-27,12:19:10,15.1,-3.2,843.2,1012.6,15.5,0.9,0.0,0.0,000000,83.5,177
766793,2021-01-27,12:19:10,5.6,-5.4,1007.0,1006.3,12.1,11.9,0.0,0.0,000000,66.7,37
766013,2021-01-27,12:19:10,11.7,6.5,1011.5,1007.0,17.0,8.8,0.0,0.0,000000,16.1,350
761300,2021-01-27,12:19:10,-2.6,-12.5,1040.6,1022.2,39.2,5.5,0.0,0.0,100000,15.0,52
763900,2021-01-27,12:19:10,2.0,-7.2,823.5,1014.4,10.5,13.4,0.06,0.0,010000,62.3,162
767441,2021-01-27,12:19:10,20.3,17.9,1006.2,1043.2,9.7,2.1,0.0,0.0,000000,4.0,68
762430,2021-01-27,12:19:10,5.0,-3.3,990.8,1020.1,14.7,11.9,0.04,0.0,010000,68.3,13
764915,2021-01-27,12:19:10,11.0,3.4,1012.3,1009.6,16.8,17.9,0.0,0.0,000000,5.5,217
766950,2021-01-27,12:19:10,18.3,13.7,1015.2,1017.2,10.6,12.1,0.02,0.0,010000,50.7,34
766920,2021-01-27,12:19:10,19.4,16.0,1020.1,1022.0,4.7,10.8,0.0,0.0,000000,31.5,139
767584,2021-01-27,12:19:10,6.1,-0.9,1005.4,1004.0,11.6,9.1,0.0,0.0,000000,96.3,245
765494,2021-01-27,12:19:10,18.3,16.7,988.7,1011.6,8.7,2.9,0.0,0.0,000000,90.1,5
765493,2021-01-27,12:19:10,17.1,12.2,1015.8,1012.9,9.8,15.9,0.0,0.0,000000,51.0,151
765491,2021-01-27,12:19:10,11.7,8.5,1050.4,1034.9,9.7,7.5,0.0,0.0,000000,69.7,155
766850,2021-01-27,12:19:10,5.1,-6.0,787.6,1012.5,13.9,9.6,0.04,0.0,010000,50.3,42
766870,2021-01-27,12:19:10,10.7,8.3,873.4,1022.7,10.5,2.9,0.0,0.0,000000,31.4,239
764591,2021-01-27,12:19:10,3.9,1.3,1021.6,1014.2,15.1,3.5,0.0,0.0,000000,93.5,358
764580,2021-01-27,12:19:10,6.7,4.6,1015.1,1015.6,13.8,5.6,0.0,0.0,000000,83.0,106
764593,2021-01-27,12:19:10,8.8,2.4,1006.2,1008.3,15.1,8.3,0.0,0.0,000000,50.7,73
762250,2021-01-27,12:19:10,3.8,-9.9,1003.3,1015.0,41.7,11.4,0.0,0.0,000000,4.4,59
762253,2021-01-27,12:19:10,0.6,-16.9,1009.8,1001.8,13.4,14.2,0.0,0.0,000000,42.0,165
766133,2021-01-27,12:19:10,2.5,-7.6,1014.5,1011.3,14.4,5.5,0.0,0.0,000000,24.8,60
766127,2021-01-27,12:19:10,15.3,13.0,1014.1,1016.8,7.7,7.7,0.0,0.0,000000,81.2,335
766010,2021-01-27,12:19:10,6.9,2.6,1032.1,1016.1,16.6,3.8,0.0,0.0,000000,98.0,34
766011,2021-01-27,12:19:10,5.8,3.9,1025.9,1013.5,15.2,3.7,0.0,0.0,000000,24.1,358
765906,2021-01-27,12:19:10,20.3,14.9,1010.1,1010.7,11.5,12.9,0.11,0.0,010000,50.3,170
766580,2021-01-27,12:19:10,12.2,-0.8,964.9,1009.9,18.1,8.1,0.0,0.0,000000,33.7,100
768430,2021-01-27,12:19:10,14.0,8.4,952.7,1017.9,11.7,17.4,0.01,0.0,010000,90.1,333
762555,2021-01-27,12:19:10,8.3,-0.8,993.2,993.0,15.3,7.4,0.0,0.0,000000,0.2,156
762550,2021-01-27,12:19:10,11.4,-4.3,1031.6,1013.9,36.4,3.3,0.0,0.0,000000,7.8,347
765710,2021-01-27,12:19:10,3.5,-7.7,968.8,1013.5,16.8,8.6,0.02,0.0,010000,50.2,339
767410,2021-01-27,12:19:10,20.0,16.7,1013.8,1014.0,6.6,9.8,0.06,0.0,010000,50.3,341
765480,2021-01-27,12:19:10,14.4,10.9,1019.6,1023.0,14.3,2.1,0.0,0.0,000000,95.4,123
766913,2021-01-27,12:19:10,18.7,13.7,1013.9,1009.1,9.7,18.3,0.15,0.0,010000,50.1,127
766910,2021-01-27,12:19:10,15.7,12.5,1012.4,1014.6,9.8,16.1,0.0,0.0,000000,51.1,134
766440,2021-01-27,12:19:10,17.3,11.7,1014.3,1017.0,11.9,16.3,0.02,0.0,010000,50.7,353
766443,2021-01-27,12:19:10,21.6,15.8,1004.0,1011.1,11.1,25.7,0.0,0.0,000000,49.6,223
760754,2021-01-27,12:19:10,15.4,9.4,1024.3,1015.9,11.9,9.6,0.0,0.0,000000,82.3,58
760753,2021-01-27,12:19:10,3.3,-6.1,1005.2,1013.8,14.8,12.6,0.0,0.0,000000,84.2,327
762863,2021-01-27,12:19:10,7.9,0.2,1003.7,1011.5,13.1,13.1,0.0,0.0,000000,71.1,215
765560,2021-01-27,12:19:10,3.8,-8.0,910.2,1011.9,17.0,11.6,0.0,0.0,000000,33.5,2
764235,2021-01-27,12:19:10,1.9,-8.2,994.4,1018.7,19.2,4.3,0.0,0.0,000000,3.4,311
763993,2021-01-27,12:19:10,7.409572,7.9,1009.5,1012.4,11.0,15.2,0.0,0.0,000000,30.1,275
763943,2021-01-27,12:19:10,5.8,-1.0,1009.8,1009.6,13.4,12.9,0.42,0.0,010000,88.9,158
